Date,InvoiceID,DistributorID,SalespersonID,OutletID,ProductID,Quantity,UnitPrice,DiscountPct,DiscountAmount,GrossSales,NetSales,UnitCOGS,TotalCOGS
2026-07-18,INV0059523,DST001,SP004,OUT00019,BV011,132,9000,0.1173,139352,1188000,1048648,5500,726000
2026-07-18,INV0059523,DST001,SP004,OUT00019,SN007,66,9500,0.1476,92545,627000,534455,5700,376200
2026-07-22,INV0059524,DST001,SP005,OUT00020,BV014,42,10000,0.0448,18816,420000,401184,6000,252000
2026-07-03,INV0059525,DST001,SP001,OUT00021,BV001,24,7500,0.0266,4788,180000,175212,4600,110400
2026-07-03,INV0059525,DST001,SP001,OUT00021,SN011,36,8500,0.0204,6242,306000,299758,5000,180000
2026-07-14,INV0059526,DST001,SP002,OUT00022,PC001,6,22000,0.0641,8461,132000,123539,13000,78000
2026-07-22,INV0059527,DST001,SP003,OUT00023,PC008,24,16000,0.0339,13018,384000,370982,9300,223200
2026-07-22,INV0059527,DST001,SP003,OUT00023,SN005,12,9500,0.0353,4024,114000,109976,5600,67200
2026-07-11,INV0059528,DST001,SP004,OUT00024,PC004,36,24000,0.0476,41126,864000,822874,14300,514800
2026-07-30,INV0059529,DST001,SP005,OUT00025,PC003,18,23000,0.0619,25627,414000,388373,13700,246600
2026-07-30,INV0059529,DST001,SP005,OUT00025,SN011,12,8500,0.0751,7660,102000,94340,5000,60000
2026-07-24,INV0059530,DST001,SP001,OUT00026,PC012,18,6500,0.0391,4575,117000,112425,3800,68400
2026-07-24,INV0059530,DST001,SP001,OUT00026,PC002,12,22000,0.0787,20777,264000,243223,13200,158400
2026-07-21,INV0059531,DST001,SP002,OUT00027,BV010,30,11000,0.0671,22143,330000,307857,6700,201000
2026-07-21,INV0059531,DST001,SP002,OUT00027,SN001,72,9000,0.0632,40954,648000,607046,5300,381600
2026-07-01,INV0059532,DST001,SP004,OUT00029,BV005,18,8500,0.0401,6135,153000,146865,5100,91800
2026-07-16,INV0059533,DST001,SP005,OUT00030,BV014,6,10000,0.0299,1794,60000,58206,6000,36000
2026-07-16,INV0059533,DST001,SP005,OUT00030,SN010,30,10500,0.0436,13734,315000,301266,6300,189000
2026-07-22,INV0059534,DST001,SP002,OUT00032,SN014,66,10000,0.1124,74184,660000,585816,5900,389400
2026-07-22,INV0059535,DST001,SP003,OUT00033,PC001,24,22000,0.0475,25080,528000,502920,13000,312000
2026-07-22,INV0059535,DST001,SP003,OUT00033,BV009,24,9000,0.0215,4644,216000,211356,5300,127200
2026-07-05,INV0059536,DST001,SP004,OUT00034,BV007,54,10000,0.1063,57402,540000,482598,6100,329400
2026-07-10,INV0059537,DST001,SP001,OUT00036,BV008,24,10000,0.0302,7248,240000,232752,6000,144000
2026-07-10,INV0059537,DST001,SP001,OUT00036,BV009,12,9000,0.003,324,108000,107676,5300,63600
2026-07-26,INV0059538,DST001,SP004,OUT00039,PC014,18,18000,0.0481,15584,324000,308416,10500,189000
2026-07-26,INV0059538,DST001,SP004,OUT00039,SN008,18,9500,0.0121,2069,171000,168931,5600,100800
2026-07-22,INV0059539,DST001,SP005,OUT00040,BV010,6,11000,0.0005,33,66000,65967,6700,40200
2026-07-22,INV0059539,DST001,SP005,OUT00040,BV006,12,9500,0.0364,4150,114000,109850,5800,69600
2026-07-26,INV0059540,DST001,SP001,OUT00041,BV001,24,7500,0.0208,3744,180000,176256,4600,110400
2026-07-26,INV0059540,DST001,SP001,OUT00041,SN002,36,9000,0.0283,9169,324000,314831,5400,194400
2026-07-04,INV0059541,DST001,SP002,OUT00042,SN015,12,10500,0.0238,2999,126000,123001,6300,75600
2026-07-11,INV0059542,DST001,SP003,OUT00043,BV001,12,7500,0.0342,3078,90000,86922,4600,55200
2026-07-11,INV0059542,DST001,SP003,OUT00043,PC014,42,18000,0.0623,47099,756000,708901,10500,441000
2026-07-03,INV0059543,DST001,SP004,OUT00044,BV007,6,10000,0.0235,1410,60000,58590,6100,36600
2026-07-03,INV0059543,DST001,SP004,OUT00044,PC008,24,16000,0.0335,12864,384000,371136,9300,223200
2026-07-18,INV0059544,DST001,SP001,OUT00046,PC012,24,6500,0.0283,4415,156000,151585,3800,91200
2026-07-18,INV0059544,DST001,SP001,OUT00046,BV009,6,9000,0.0268,1447,54000,52553,5300,31800
2026-07-14,INV0059545,DST001,SP002,OUT00047,BV015,18,10000,0.0232,4176,180000,175824,6100,109800
2026-07-09,INV0059546,DST001,SP003,OUT00048,SN002,30,9000,0.0191,5157,270000,264843,5400,162000
2026-07-07,INV0059547,DST001,SP001,OUT00051,BV006,24,9500,0.0165,3762,228000,224238,5800,139200
2026-07-07,INV0059547,DST001,SP001,OUT00051,SN009,12,11000,0.0183,2416,132000,129584,6500,78000
2026-07-10,INV0059548,DST001,SP002,OUT00052,BV015,24,10000,0.0329,7896,240000,232104,6100,146400
2026-07-05,INV0059549,DST001,SP003,OUT00053,SN003,12,9500,0.0425,4845,114000,109155,5600,67200
2026-07-05,INV0059549,DST001,SP003,OUT00053,BV005,12,8500,0.0193,1969,102000,100031,5100,61200
2026-07-05,INV0059549,DST001,SP003,OUT00053,BV013,6,9500,0.0352,2006,57000,54994,5800,34800
2026-07-20,INV0059550,DST001,SP004,OUT00054,SN003,24,9500,0.0096,2189,228000,225811,5600,134400
2026-07-31,INV0059551,DST001,SP005,OUT00055,BV006,24,9500,0.0409,9325,228000,218675,5800,139200
2026-07-15,INV0059552,DST001,SP001,OUT00056,SN008,24,9500,0.0388,8846,228000,219154,5600,134400
2026-07-15,INV0059552,DST001,SP001,OUT00056,BV015,36,10000,0.029,10440,360000,349560,6100,219600
2026-07-27,INV0059553,DST001,SP002,OUT00057,PC014,48,18000,0.1173,101347,864000,762653,10500,504000
2026-07-27,INV0059553,DST001,SP002,OUT00057,BV006,90,9500,0.0982,83961,855000,771039,5800,522000
2026-07-29,INV0059554,DST001,SP003,OUT00058,PC007,36,17000,0.0765,46818,612000,565182,9900,356400
2026-07-29,INV0059554,DST001,SP003,OUT00058,PC003,48,23000,0.0502,55421,1104000,1048579,13700,657600
2026-07-29,INV0059554,DST001,SP003,OUT00058,PC014,30,18000,0.0889,48006,540000,491994,10500,315000
2026-07-31,INV0059555,DST001,SP004,OUT00059,SN011,36,8500,0.0966,29560,306000,276440,5000,180000
2026-07-31,INV0059555,DST001,SP004,OUT00059,PC001,48,22000,0.1144,120806,1056000,935194,13000,624000
2026-07-04,INV0059556,DST001,SP005,OUT00060,BV006,24,9500,0.0374,8527,228000,219473,5800,139200
2026-07-04,INV0059556,DST001,SP005,OUT00060,BV007,42,10000,0.0569,23898,420000,396102,6100,256200
2026-07-23,INV0059557,DST001,SP001,OUT00061,SN001,18,9000,0.0121,1960,162000,160040,5300,95400
2026-07-23,INV0059557,DST001,SP001,OUT00061,BV015,24,10000,0.0085,2040,240000,237960,6100,146400
2026-07-02,INV0059558,DST001,SP003,OUT00063,PC011,18,6500,0.0394,4610,117000,112390,3700,66600
2026-07-07,INV0059559,DST001,SP004,OUT00064,BV015,30,10000,0.0405,12150,300000,287850,6100,183000
2026-07-07,INV0059559,DST001,SP004,OUT00064,SN007,24,9500,0.0479,10921,228000,217079,5700,136800
2026-07-05,INV0059560,DST001,SP005,OUT00065,PC014,12,18000,0.0686,14818,216000,201182,10500,126000
2026-07-05,INV0059560,DST001,SP005,OUT00065,PC011,12,6500,0.0512,3994,78000,74006,3700,44400
2026-07-05,INV0059560,DST001,SP005,OUT00065,BV008,18,10000,0.0444,7992,180000,172008,6000,108000
2026-07-25,INV0059561,DST001,SP001,OUT00066,SN001,18,9000,0.015,2430,162000,159570,5300,95400
2026-07-16,INV0059562,DST001,SP002,OUT00067,BV002,24,7500,0.0225,4050,180000,175950,4700,112800
2026-07-16,INV0059562,DST001,SP002,OUT00067,BV005,12,8500,0.0177,1805,102000,100195,5100,61200
2026-07-04,INV0059563,DST001,SP003,OUT00068,SN005,12,9500,0.0174,1984,114000,112016,5600,67200
2026-07-10,INV0059564,DST001,SP005,OUT00070,SN008,30,9500,0.0168,4788,285000,280212,5600,168000
2026-07-10,INV0059564,DST001,SP005,OUT00070,BV015,18,10000,0.0025,450,180000,179550,6100,109800
2026-07-12,INV0059565,DST001,SP001,OUT00071,PC014,114,18000,0.1144,234749,2052000,1817251,10500,1197000
2026-07-12,INV0059565,DST001,SP001,OUT00071,SN015,72,10500,0.1149,86864,756000,669136,6300,453600
2026-07-29,INV0059566,DST001,SP003,OUT00073,SN004,18,9500,0.0326,5575,171000,165425,5700,102600
2026-07-11,INV0059567,DST001,SP005,OUT00075,SN012,108,8500,0.0818,75092,918000,842908,5000,540000
2026-07-11,INV0059567,DST001,SP005,OUT00075,SN006,186,10000,0.1416,263376,1860000,1596624,6000,1116000
2026-07-11,INV0059567,DST001,SP005,OUT00075,SN003,144,9500,0.1063,145418,1368000,1222582,5600,806400
2026-07-01,INV0059568,DST001,SP001,OUT00076,SN007,24,9500,0.0328,7478,228000,220522,5700,136800
2026-07-01,INV0059568,DST001,SP001,OUT00076,SN009,18,11000,0.0623,12335,198000,185665,6500,117000
2026-07-25,INV0059569,DST001,SP002,OUT00077,BV003,24,8000,0.0385,7392,192000,184608,4900,117600
2026-07-25,INV0059569,DST001,SP002,OUT00077,BV004,30,8000,0.0472,11328,240000,228672,4900,147000
2026-07-20,INV0059570,DST001,SP003,OUT00078,BV001,150,7500,0.0905,101812,1125000,1023188,4600,690000
2026-07-20,INV0059570,DST001,SP003,OUT00078,SN009,132,11000,0.1128,163786,1452000,1288214,6500,858000
2026-07-25,INV0059571,DST001,SP004,OUT00079,SN005,12,9500,0.0269,3067,114000,110933,5600,67200
2026-07-26,INV0059572,DST001,SP005,OUT00080,BV002,24,7500,0.0241,4338,180000,175662,4700,112800
2026-07-26,INV0059572,DST001,SP005,OUT00080,BV007,42,10000,0.0352,14784,420000,405216,6100,256200
2026-07-06,INV0059573,DST001,SP003,OUT00083,SN009,18,11000,0.0009,178,198000,197822,6500,117000
2026-07-07,INV0059574,DST001,SP004,OUT00084,BV005,24,8500,0.0411,8384,204000,195616,5100,122400
2026-07-23,INV0059575,DST001,SP005,OUT00085,SN002,36,9000,0.0699,22648,324000,301352,5400,194400
2026-07-23,INV0059575,DST001,SP005,OUT00085,SN014,24,10000,0.061,14640,240000,225360,5900,141600
2026-07-26,INV0059576,DST001,SP001,OUT00086,SN009,144,11000,0.0892,141293,1584000,1442707,6500,936000
2026-07-26,INV0059577,DST001,SP002,OUT00087,SN014,18,10000,0.0211,3798,180000,176202,5900,106200
2026-07-13,INV0059578,DST001,SP003,OUT00088,BV005,24,8500,0.0945,19278,204000,184722,5100,122400
2026-07-13,INV0059578,DST001,SP003,OUT00088,PC011,30,6500,0.0904,17628,195000,177372,3700,111000
2026-07-31,INV0059579,DST001,SP005,OUT00090,PC013,6,7000,0.025,1050,42000,40950,4000,24000
2026-07-31,INV0059579,DST001,SP005,OUT00090,PC007,18,17000,0.0427,13066,306000,292934,9900,178200
2026-07-31,INV0059580,DST001,SP002,OUT00092,BV006,48,9500,0.1171,53398,456000,402602,5800,278400
2026-07-31,INV0059580,DST001,SP002,OUT00092,BV002,60,7500,0.1255,56475,450000,393525,4700,282000
2026-07-31,INV0059580,DST001,SP002,OUT00092,PC009,72,19000,0.0865,118332,1368000,1249668,11200,806400
2026-07-09,INV0059581,DST001,SP003,OUT00093,BV009,12,9000,0.0522,5638,108000,102362,5300,63600
2026-07-30,INV0059582,DST001,SP004,OUT00094,PC009,36,19000,0.004,2736,684000,681264,11200,403200
2026-07-30,INV0059582,DST001,SP004,OUT00094,BV003,36,8000,0.0124,3571,288000,284429,4900,176400
2026-07-03,INV0059583,DST001,SP005,OUT00095,SN001,24,9000,0.0259,5594,216000,210406,5300,127200
2026-07-03,INV0059583,DST001,SP005,OUT00095,SN005,18,9500,0.0274,4685,171000,166315,5600,100800
2026-07-13,INV0059584,DST001,SP001,OUT00096,PC007,30,17000,0.0418,21318,510000,488682,9900,297000
2026-07-13,INV0059584,DST001,SP001,OUT00096,BV009,6,9000,0.0176,950,54000,53050,5300,31800
2026-07-17,INV0059585,DST001,SP004,OUT00099,SN002,12,9000,0.0163,1760,108000,106240,5400,64800
2026-07-17,INV0059585,DST001,SP004,OUT00099,BV002,18,7500,0.0071,958,135000,134042,4700,84600
2026-07-25,INV0059586,DST001,SP005,OUT00100,PC013,18,7000,0.0257,3238,126000,122762,4000,72000
2026-07-08,INV0059587,DST001,SP001,OUT00101,PC004,12,24000,0.0714,20563,288000,267437,14300,171600
2026-07-08,INV0059587,DST001,SP001,OUT00101,SN001,24,9000,0.0302,6523,216000,209477,5300,127200
2026-07-26,INV0059588,DST001,SP002,OUT00102,BV009,24,9000,0.0542,11707,216000,204293,5300,127200
2026-07-26,INV0059588,DST001,SP002,OUT00102,BV015,12,10000,0.0201,2412,120000,117588,6100,73200
2026-07-30,INV0059589,DST001,SP004,OUT00104,PC012,18,6500,0.0635,7430,117000,109570,3800,68400
2026-07-23,INV0059590,DST001,SP005,OUT00105,SN009,12,11000,0.0311,4105,132000,127895,6500,78000
2026-07-23,INV0059590,DST001,SP005,OUT00105,BV005,12,8500,0.0725,7395,102000,94605,5100,61200
2026-07-16,INV0059591,DST001,SP001,OUT00106,BV006,18,9500,0.0464,7934,171000,163066,5800,104400
2026-07-15,INV0059592,DST001,SP002,OUT00107,BV002,30,7500,0.0385,8662,225000,216338,4700,141000
2026-07-27,INV0059593,DST001,SP001,OUT00111,BV010,18,11000,0.0464,9187,198000,188813,6700,120600
2026-07-26,INV0059594,DST001,SP003,OUT00113,SN007,12,9500,0.0233,2656,114000,111344,5700,68400
2026-07-04,INV0059595,DST001,SP004,OUT00114,SN003,24,9500,0.0314,7159,228000,220841,5600,134400
2026-07-04,INV0059595,DST001,SP004,OUT00114,BV007,18,10000,0.0035,630,180000,179370,6100,109800
2026-07-13,INV0059596,DST001,SP005,OUT00115,SN003,30,9500,0.0344,9804,285000,275196,5600,168000
2026-07-13,INV0059596,DST001,SP005,OUT00115,BV014,18,10000,0.0062,1116,180000,178884,6000,108000
2026-07-06,INV0059597,DST001,SP001,OUT00116,PC015,24,18500,0.0657,29171,444000,414829,10800,259200
2026-07-18,INV0059598,DST001,SP004,OUT00119,PC012,36,6500,0.0526,12308,234000,221692,3800,136800
2026-07-18,INV0059598,DST001,SP004,OUT00119,SN004,18,9500,0.064,10944,171000,160056,5700,102600
2026-07-27,INV0059599,DST001,SP005,OUT00120,PC004,18,24000,0.0579,25013,432000,406987,14300,257400
2026-07-09,INV0059600,DST001,SP001,OUT00121,SN011,18,8500,0.0697,10664,153000,142336,5000,90000
2026-07-09,INV0059600,DST001,SP001,OUT00121,PC010,36,22000,0.0868,68746,792000,723254,13000,468000
2026-07-04,INV0059601,DST001,SP002,OUT00122,BV007,24,10000,0.0227,5448,240000,234552,6100,146400
2026-07-28,INV0059602,DST001,SP003,OUT00123,PC006,24,15000,0.0522,18792,360000,341208,8700,208800
2026-07-28,INV0059602,DST001,SP003,OUT00123,PC012,6,6500,0.0467,1821,39000,37179,3800,22800
2026-07-05,INV0059603,DST001,SP005,OUT00125,PC008,12,16000,0.0555,10656,192000,181344,9300,111600
2026-07-31,INV0059604,DST001,SP002,OUT00127,SN005,30,9500,0.055,15675,285000,269325,5600,168000
2026-07-03,INV0059605,DST001,SP003,OUT00128,SN009,12,11000,0.0372,4910,132000,127090,6500,78000
2026-07-31,INV0059606,DST001,SP004,OUT00129,PC009,72,19000,0.0612,83722,1368000,1284278,11200,806400
2026-07-31,INV0059606,DST001,SP004,OUT00129,PC006,54,15000,0.0577,46737,810000,763263,8700,469800
2026-07-31,INV0059606,DST001,SP004,OUT00129,PC003,90,23000,0.1106,228942,2070000,1841058,13700,1233000
2026-07-19,INV0059607,DST001,SP005,OUT00130,SN015,30,10500,0.059,18585,315000,296415,6300,189000
2026-07-19,INV0059607,DST001,SP005,OUT00130,PC003,18,23000,0.0636,26330,414000,387670,13700,246600
2026-07-01,INV0059608,DST001,SP001,OUT00131,BV002,78,7500,0.0874,51129,585000,533871,4700,366600
2026-07-01,INV0059608,DST001,SP001,OUT00131,SN012,132,8500,0.0919,103112,1122000,1018888,5000,660000
2026-07-28,INV0059609,DST001,SP002,OUT00132,BV015,12,10000,0.0645,7740,120000,112260,6100,73200
2026-07-28,INV0059609,DST001,SP002,OUT00132,SN006,30,10000,0.0562,16860,300000,283140,6000,180000
2026-07-21,INV0059610,DST001,SP004,OUT00134,BV015,24,10000,0.0603,14472,240000,225528,6100,146400
2026-07-29,INV0059611,DST001,SP005,OUT00135,SN002,30,9000,0.0358,9666,270000,260334,5400,162000
2026-07-29,INV0059611,DST001,SP005,OUT00135,PC012,18,6500,0.0319,3732,117000,113268,3800,68400
2026-07-03,INV0059612,DST001,SP003,OUT00138,SN008,6,9500,0.0392,2234,57000,54766,5600,33600
2026-07-18,INV0059613,DST001,SP005,OUT00140,BV007,114,10000,0.1007,114798,1140000,1025202,6100,695400
2026-07-18,INV0059613,DST001,SP005,OUT00140,PC006,60,15000,0.1459,131310,900000,768690,8700,522000
2026-07-06,INV0059614,DST001,SP001,OUT00141,BV006,6,9500,0.0462,2633,57000,54367,5800,34800
2026-07-06,INV0059614,DST001,SP001,OUT00141,PC005,6,25000,0.0425,6375,150000,143625,14800,88800
2026-07-15,INV0059615,DST001,SP002,OUT00142,BV001,60,7500,0.0943,42435,450000,407565,4600,276000
2026-07-25,INV0059616,DST001,SP003,OUT00143,SN012,18,8500,0.0275,4208,153000,148792,5000,90000
2026-07-25,INV0059616,DST001,SP003,OUT00143,BV002,12,7500,0.0322,2898,90000,87102,4700,56400
2026-07-30,INV0059617,DST001,SP005,OUT00145,SN005,36,9500,0.0411,14056,342000,327944,5600,201600
2026-07-01,INV0059618,DST001,SP001,OUT00146,SN014,54,10000,0.087,46980,540000,493020,5900,318600
2026-07-01,INV0059618,DST001,SP001,OUT00146,BV012,78,9000,0.1183,83047,702000,618953,5500,429000
2026-07-01,INV0059618,DST001,SP001,OUT00146,BV013,96,9500,0.1317,120110,912000,791890,5800,556800
2026-07-01,INV0059619,DST001,SP002,OUT00147,BV014,30,10000,0.0444,13320,300000,286680,6000,180000
2026-07-04,INV0059620,DST001,SP003,OUT00148,PC003,18,23000,0.0092,3809,414000,410191,13700,246600
2026-07-11,INV0059621,DST001,SP005,OUT00150,BV012,18,9000,0.0028,454,162000,161546,5500,99000
2026-07-01,INV0059622,DST001,SP001,OUT00151,SN003,6,9500,0.0353,2012,57000,54988,5600,33600
2026-07-21,INV0059623,DST001,SP002,OUT00152,BV012,12,9000,0.0203,2192,108000,105808,5500,66000
2026-07-25,INV0059624,DST001,SP003,OUT00153,BV011,90,9000,0.0957,77517,810000,732483,5500,495000
2026-07-25,INV0059624,DST001,SP003,OUT00153,SN009,54,11000,0.098,58212,594000,535788,6500,351000
2026-07-27,INV0059625,DST001,SP004,OUT00154,SN014,30,10000,0.0592,17760,300000,282240,5900,177000
2026-07-27,INV0059625,DST001,SP004,OUT00154,BV001,30,7500,0.0557,12532,225000,212468,4600,138000
2026-07-22,INV0059626,DST001,SP005,OUT00155,PC012,36,6500,0.0694,16240,234000,217760,3800,136800
2026-07-22,INV0059626,DST001,SP005,OUT00155,PC013,48,7000,0.0984,33062,336000,302938,4000,192000
2026-07-16,INV0059627,DST001,SP001,OUT00156,SN014,30,10000,0.0033,990,300000,299010,5900,177000
2026-07-07,INV0059628,DST001,SP002,OUT00157,PC006,72,15000,0.133,143640,1080000,936360,8700,626400
2026-07-07,INV0059628,DST001,SP002,OUT00157,SN012,210,8500,0.1102,196707,1785000,1588293,5000,1050000
2026-07-26,INV0059629,DST001,SP003,OUT00158,BV002,96,7500,0.1235,88920,720000,631080,4700,451200
2026-07-26,INV0059629,DST001,SP003,OUT00158,SN011,36,8500,0.1381,42259,306000,263741,5000,180000
2026-07-02,INV0059630,DST001,SP004,OUT00159,BV015,24,10000,0.0584,14016,240000,225984,6100,146400
2026-07-04,INV0059631,DST001,SP005,OUT00160,BV009,6,9000,0.0118,637,54000,53363,5300,31800
2026-07-19,INV0059632,DST001,SP001,OUT00161,SN014,24,10000,0.0543,13032,240000,226968,5900,141600
2026-07-18,INV0059633,DST001,SP002,OUT00162,SN006,24,10000,0.0709,17016,240000,222984,6000,144000
2026-07-05,INV0059634,DST001,SP003,OUT00163,SN003,18,9500,0.0289,4942,171000,166058,5600,100800
2026-07-06,INV0059635,DST001,SP004,OUT00164,BV006,18,9500,0.033,5643,171000,165357,5800,104400
2026-07-23,INV0059636,DST001,SP005,OUT00165,PC011,18,6500,0.0604,7067,117000,109933,3700,66600
2026-07-29,INV0059637,DST001,SP001,OUT00166,BV012,72,9000,0.1062,68818,648000,579182,5500,396000
2026-07-29,INV0059637,DST001,SP001,OUT00166,SN011,60,8500,0.0915,46665,510000,463335,5000,300000
2026-07-27,INV0059638,DST001,SP003,OUT00168,SN007,6,9500,0.0462,2633,57000,54367,5700,34200
2026-07-27,INV0059638,DST001,SP003,OUT00168,SN010,18,10500,0.0249,4706,189000,184294,6300,113400
2026-07-03,INV0059639,DST001,SP004,OUT00169,BV008,24,10000,0.0377,9048,240000,230952,6000,144000
2026-07-04,INV0059640,DST001,SP005,OUT00170,BV014,24,10000,0.0178,4272,240000,235728,6000,144000
2026-07-14,INV0059641,DST001,SP001,OUT00171,PC011,96,6500,0.0989,61714,624000,562286,3700,355200
2026-07-14,INV0059641,DST001,SP001,OUT00171,BV002,198,7500,0.0826,122661,1485000,1362339,4700,930600
2026-07-14,INV0059641,DST001,SP001,OUT00171,BV009,84,9000,0.0904,68342,756000,687658,5300,445200
2026-07-17,INV0059642,DST001,SP002,OUT00172,BV007,12,10000,0.044,5280,120000,114720,6100,73200
2026-07-17,INV0059642,DST001,SP002,OUT00172,PC007,12,17000,0.0361,7364,204000,196636,9900,118800
2026-07-01,INV0059643,DST001,SP003,OUT00173,BV009,36,9000,0.0306,9914,324000,314086,5300,190800
2026-07-01,INV0059643,DST001,SP003,OUT00173,BV008,24,10000,0.0071,1704,240000,238296,6000,144000
2026-07-08,INV0059644,DST001,SP004,OUT00174,SN001,6,9000,0.0154,832,54000,53168,5300,31800
2026-07-08,INV0059644,DST001,SP004,OUT00174,PC001,12,22000,0.0166,4382,264000,259618,13000,156000
2026-07-29,INV0059645,DST001,SP005,OUT00175,PC007,30,17000,0.058,29580,510000,480420,9900,297000
2026-07-29,INV0059645,DST001,SP005,OUT00175,SN004,24,9500,0.0788,17966,228000,210034,5700,136800
2026-07-08,INV0059646,DST001,SP001,OUT00176,BV008,18,10000,0.0339,6102,180000,173898,6000,108000
2026-07-01,INV0059647,DST001,SP003,OUT00178,SN002,132,9000,0.0994,118087,1188000,1069913,5400,712800
2026-07-29,INV0059648,DST001,SP004,OUT00179,BV007,18,10000,0.0085,1530,180000,178470,6100,109800
2026-07-29,INV0059648,DST001,SP004,OUT00179,BV002,18,7500,0.026,3510,135000,131490,4700,84600
2026-07-13,INV0059649,DST001,SP001,OUT00181,BV004,18,8000,0.0499,7186,144000,136814,4900,88200
2026-07-20,INV0059650,DST001,SP002,OUT00182,SN003,24,9500,0.0363,8276,228000,219724,5600,134400
2026-07-20,INV0059650,DST001,SP002,OUT00182,BV004,18,8000,0.0381,5486,144000,138514,4900,88200
2026-07-20,INV0059650,DST001,SP002,OUT00182,SN013,12,8000,0.0105,1008,96000,94992,4700,56400
2026-07-02,INV0059651,DST001,SP004,OUT00184,SN002,90,9000,0.1322,107082,810000,702918,5400,486000
2026-07-15,INV0059652,DST001,SP005,OUT00185,BV014,156,10000,0.1289,201084,1560000,1358916,6000,936000
2026-07-15,INV0059652,DST001,SP005,OUT00185,BV006,60,9500,0.1271,72447,570000,497553,5800,348000
2026-07-06,INV0059653,DST001,SP001,OUT00186,SN006,12,10000,0.0396,4752,120000,115248,6000,72000
2026-07-06,INV0059653,DST001,SP001,OUT00186,BV015,6,10000,0.0246,1476,60000,58524,6100,36600
2026-07-09,INV0059654,DST001,SP002,OUT00187,SN011,174,8500,0.085,125715,1479000,1353285,5000,870000
2026-07-09,INV0059654,DST001,SP002,OUT00187,SN006,72,10000,0.1125,81000,720000,639000,6000,432000
2026-07-31,INV0059655,DST001,SP003,OUT00188,SN006,30,10000,0.0293,8790,300000,291210,6000,180000
2026-07-31,INV0059655,DST001,SP003,OUT00188,BV008,12,10000,0.0074,888,120000,119112,6000,72000
