Date,InvoiceID,DistributorID,SalespersonID,OutletID,ProductID,Quantity,UnitPrice,DiscountPct,DiscountAmount,GrossSales,NetSales,UnitCOGS,TotalCOGS
2026-10-21,INV0069126,DST001,SP003,OUT00018,SN009,18,11000,0.0666,13187,198000,184813,6500,117000
2026-10-18,INV0069127,DST001,SP004,OUT00019,SN011,90,8500,0.135,103275,765000,661725,5000,450000
2026-10-18,INV0069127,DST001,SP004,OUT00019,SN002,90,9000,0.1384,112104,810000,697896,5400,486000
2026-10-18,INV0069127,DST001,SP004,OUT00019,BV001,114,7500,0.1363,116536,855000,738464,4600,524400
2026-10-04,INV0069128,DST001,SP005,OUT00020,BV011,18,9000,0.0563,9121,162000,152879,5500,99000
2026-10-23,INV0069129,DST001,SP001,OUT00021,SN010,18,10500,0.0579,10943,189000,178057,6300,113400
2026-10-03,INV0069130,DST001,SP002,OUT00022,PC004,6,24000,0.0781,11246,144000,132754,14300,85800
2026-10-03,INV0069130,DST001,SP002,OUT00022,PC011,6,6500,0.0513,2001,39000,36999,3700,22200
2026-10-18,INV0069131,DST001,SP003,OUT00023,BV003,24,8000,0.0361,6931,192000,185069,4900,117600
2026-10-18,INV0069131,DST001,SP003,OUT00023,BV013,6,9500,0.0054,308,57000,56692,5800,34800
2026-10-26,INV0069132,DST001,SP005,OUT00025,BV006,30,9500,0.031,8835,285000,276165,5800,174000
2026-10-09,INV0069133,DST001,SP001,OUT00026,PC012,12,6500,0.0707,5515,78000,72485,3800,45600
2026-10-09,INV0069134,DST001,SP002,OUT00027,SN013,42,8000,0.0504,16934,336000,319066,4700,197400
2026-10-10,INV0069135,DST001,SP003,OUT00028,BV012,18,9000,0.0078,1264,162000,160736,5500,99000
2026-10-17,INV0069136,DST001,SP005,OUT00030,SN001,12,9000,0.039,4212,108000,103788,5300,63600
2026-10-17,INV0069136,DST001,SP005,OUT00030,BV008,6,10000,0.0081,486,60000,59514,6000,36000
2026-10-02,INV0069137,DST001,SP001,OUT00031,BV008,84,10000,0.1021,85764,840000,754236,6000,504000
2026-10-02,INV0069137,DST001,SP001,OUT00031,BV004,102,8000,0.0835,68136,816000,747864,4900,499800
2026-10-07,INV0069138,DST001,SP002,OUT00032,SN012,72,8500,0.063,38556,612000,573444,5000,360000
2026-10-07,INV0069138,DST001,SP002,OUT00032,SN013,48,8000,0.1029,39514,384000,344486,4700,225600
2026-10-21,INV0069139,DST001,SP003,OUT00033,PC004,24,24000,0.0363,20909,576000,555091,14300,343200
2026-10-15,INV0069140,DST001,SP004,OUT00034,SN008,132,9500,0.1214,152236,1254000,1101764,5600,739200
2026-10-10,INV0069141,DST001,SP005,OUT00035,BV010,6,11000,0.0322,2125,66000,63875,6700,40200
2026-10-10,INV0069141,DST001,SP005,OUT00035,PC011,12,6500,0.0244,1903,78000,76097,3700,44400
2026-10-12,INV0069142,DST001,SP001,OUT00036,SN002,12,9000,0.0416,4493,108000,103507,5400,64800
2026-10-12,INV0069142,DST001,SP001,OUT00036,BV001,30,7500,0.0457,10282,225000,214718,4600,138000
2026-10-31,INV0069143,DST001,SP002,OUT00037,SN008,12,9500,0.0237,2702,114000,111298,5600,67200
2026-10-08,INV0069144,DST001,SP004,OUT00039,BV011,12,9000,0.0416,4493,108000,103507,5500,66000
2026-10-15,INV0069145,DST001,SP005,OUT00040,SN014,6,10000,0.0068,408,60000,59592,5900,35400
2026-10-23,INV0069146,DST001,SP001,OUT00041,BV001,18,7500,0.0311,4198,135000,130802,4600,82800
2026-10-23,INV0069146,DST001,SP001,OUT00041,SN007,18,9500,0.0478,8174,171000,162826,5700,102600
2026-10-23,INV0069146,DST001,SP001,OUT00041,BV007,24,10000,0.0335,8040,240000,231960,6100,146400
2026-10-19,INV0069147,DST001,SP002,OUT00042,SN012,12,8500,0.0337,3437,102000,98563,5000,60000
2026-10-19,INV0069147,DST001,SP002,OUT00042,SN002,24,9000,0.045,9720,216000,206280,5400,129600
2026-10-19,INV0069147,DST001,SP002,OUT00042,BV001,18,7500,0.0053,716,135000,134284,4600,82800
2026-10-14,INV0069148,DST001,SP003,OUT00043,BV012,18,9000,0.076,12312,162000,149688,5500,99000
2026-10-14,INV0069149,DST001,SP004,OUT00044,BV002,18,7500,0.043,5805,135000,129195,4700,84600
2026-10-21,INV0069150,DST001,SP005,OUT00045,SN001,24,9000,0.106,22896,216000,193104,5300,127200
2026-10-21,INV0069150,DST001,SP005,OUT00045,BV001,42,7500,0.0822,25893,315000,289107,4600,193200
2026-10-13,INV0069151,DST001,SP001,OUT00046,BV015,24,10000,0.0152,3648,240000,236352,6100,146400
2026-10-13,INV0069151,DST001,SP001,OUT00046,SN011,12,8500,0.0121,1234,102000,100766,5000,60000
2026-10-28,INV0069152,DST001,SP002,OUT00047,SN014,6,10000,0.0393,2358,60000,57642,5900,35400
2026-10-24,INV0069153,DST001,SP003,OUT00048,PC012,12,6500,0.0215,1677,78000,76323,3800,45600
2026-10-04,INV0069154,DST001,SP005,OUT00050,BV009,30,9000,0.0548,14796,270000,255204,5300,159000
2026-10-02,INV0069155,DST001,SP001,OUT00051,SN006,12,10000,0.0029,348,120000,119652,6000,72000
2026-10-26,INV0069156,DST001,SP002,OUT00052,BV006,12,9500,0.0229,2611,114000,111389,5800,69600
2026-10-26,INV0069156,DST001,SP002,OUT00052,BV009,18,9000,0.046,7452,162000,154548,5300,95400
2026-10-26,INV0069156,DST001,SP002,OUT00052,SN001,12,9000,0.066,7128,108000,100872,5300,63600
2026-10-24,INV0069157,DST001,SP004,OUT00054,PC010,6,22000,0.0183,2416,132000,129584,13000,78000
2026-10-19,INV0069158,DST001,SP005,OUT00055,SN008,12,9500,0.0634,7228,114000,106772,5600,67200
2026-10-03,INV0069159,DST001,SP001,OUT00056,PC006,24,15000,0.0603,21708,360000,338292,8700,208800
2026-10-19,INV0069160,DST001,SP002,OUT00057,BV002,48,7500,0.1279,46044,360000,313956,4700,225600
2026-10-19,INV0069160,DST001,SP002,OUT00057,SN008,114,9500,0.1451,157143,1083000,925857,5600,638400
2026-10-19,INV0069161,DST001,SP003,OUT00058,BV014,54,10000,0.1019,55026,540000,484974,6000,324000
2026-10-19,INV0069161,DST001,SP003,OUT00058,BV005,36,8500,0.0666,20380,306000,285620,5100,183600
2026-10-17,INV0069162,DST001,SP004,OUT00059,PC012,42,6500,0.111,30303,273000,242697,3800,159600
2026-10-17,INV0069162,DST001,SP004,OUT00059,BV007,48,10000,0.0944,45312,480000,434688,6100,292800
2026-10-17,INV0069162,DST001,SP004,OUT00059,SN011,54,8500,0.091,41769,459000,417231,5000,270000
2026-10-22,INV0069163,DST001,SP005,OUT00060,BV001,30,7500,0.066,14850,225000,210150,4600,138000
2026-10-22,INV0069163,DST001,SP005,OUT00060,SN001,30,9000,0.0465,12555,270000,257445,5300,159000
2026-10-05,INV0069164,DST001,SP001,OUT00061,SN004,24,9500,0.0383,8732,228000,219268,5700,136800
2026-10-25,INV0069165,DST001,SP003,OUT00063,PC015,18,18500,0.0275,9158,333000,323842,10800,194400
2026-10-25,INV0069165,DST001,SP003,OUT00063,BV008,18,10000,0.0191,3438,180000,176562,6000,108000
2026-10-12,INV0069166,DST001,SP004,OUT00064,SN011,12,8500,0.0233,2377,102000,99623,5000,60000
2026-10-11,INV0069167,DST001,SP005,OUT00065,PC008,18,16000,0.0601,17309,288000,270691,9300,167400
2026-10-08,INV0069168,DST001,SP003,OUT00068,SN001,30,9000,0.0181,4887,270000,265113,5300,159000
2026-10-08,INV0069168,DST001,SP003,OUT00068,BV006,18,9500,0.0195,3334,171000,167666,5800,104400
2026-10-08,INV0069169,DST001,SP004,OUT00069,SN010,18,10500,0.004,756,189000,188244,6300,113400
2026-10-08,INV0069169,DST001,SP004,OUT00069,BV013,12,9500,0.0169,1927,114000,112073,5800,69600
2026-10-10,INV0069170,DST001,SP005,OUT00070,SN011,18,8500,0.0058,887,153000,152113,5000,90000
2026-10-24,INV0069171,DST001,SP001,OUT00071,SN004,36,9500,0.1055,36081,342000,305919,5700,205200
2026-10-24,INV0069171,DST001,SP001,OUT00071,BV002,120,7500,0.1099,98910,900000,801090,4700,564000
2026-10-24,INV0069171,DST001,SP001,OUT00071,PC013,102,7000,0.1087,77612,714000,636388,4000,408000
2026-10-12,INV0069172,DST001,SP002,OUT00072,SN005,24,9500,0.0342,7798,228000,220202,5600,134400
2026-10-12,INV0069172,DST001,SP002,OUT00072,SN008,18,9500,0.0238,4070,171000,166930,5600,100800
2026-10-09,INV0069173,DST001,SP003,OUT00073,PC004,18,24000,0.0119,5141,432000,426859,14300,257400
2026-10-09,INV0069173,DST001,SP003,OUT00073,SN006,6,10000,0.0375,2250,60000,57750,6000,36000
2026-10-19,INV0069174,DST001,SP004,OUT00074,PC001,6,22000,0.0224,2957,132000,129043,13000,78000
2026-10-19,INV0069174,DST001,SP004,OUT00074,SN008,6,9500,0.0484,2759,57000,54241,5600,33600
2026-10-01,INV0069175,DST001,SP005,OUT00075,SN008,210,9500,0.1294,258153,1995000,1736847,5600,1176000
2026-10-01,INV0069175,DST001,SP005,OUT00075,SN007,156,9500,0.1481,219484,1482000,1262516,5700,889200
2026-10-12,INV0069176,DST001,SP001,OUT00076,BV003,24,8000,0.0578,11098,192000,180902,4900,117600
2026-10-22,INV0069177,DST001,SP002,OUT00077,BV003,12,8000,0.0503,4829,96000,91171,4900,58800
2026-10-22,INV0069177,DST001,SP002,OUT00077,SN001,24,9000,0.0579,12506,216000,203494,5300,127200
2026-10-20,INV0069178,DST001,SP004,OUT00079,BV002,18,7500,0.0241,3254,135000,131746,4700,84600
2026-10-26,INV0069179,DST001,SP005,OUT00080,BV015,36,10000,0.0341,12276,360000,347724,6100,219600
2026-10-01,INV0069180,DST001,SP001,OUT00081,BV012,6,9000,0.0428,2311,54000,51689,5500,33000
2026-10-06,INV0069181,DST001,SP002,OUT00082,BV010,24,11000,0.032,8448,264000,255552,6700,160800
2026-10-06,INV0069181,DST001,SP002,OUT00082,SN010,12,10500,0.0681,8581,126000,117419,6300,75600
2026-10-18,INV0069182,DST001,SP004,OUT00084,SN008,24,9500,0.0491,11195,228000,216805,5600,134400
2026-10-03,INV0069183,DST001,SP005,OUT00085,SN002,18,9000,0.0784,12701,162000,149299,5400,97200
2026-10-30,INV0069184,DST001,SP001,OUT00086,SN004,168,9500,0.1169,186572,1596000,1409428,5700,957600
2026-10-30,INV0069184,DST001,SP001,OUT00086,PC011,120,6500,0.1342,104676,780000,675324,3700,444000
2026-10-30,INV0069184,DST001,SP001,OUT00086,BV015,120,10000,0.1002,120240,1200000,1079760,6100,732000
2026-10-29,INV0069185,DST001,SP003,OUT00088,PC011,42,6500,0.1013,27655,273000,245345,3700,155400
2026-10-31,INV0069186,DST001,SP005,OUT00090,SN013,6,8000,0.0348,1670,48000,46330,4700,28200
2026-10-31,INV0069186,DST001,SP005,OUT00090,BV011,18,9000,0.0109,1766,162000,160234,5500,99000
2026-10-13,INV0069187,DST001,SP002,OUT00092,BV005,108,8500,0.0944,86659,918000,831341,5100,550800
2026-10-30,INV0069188,DST001,SP003,OUT00093,SN011,36,8500,0.0247,7558,306000,298442,5000,180000
2026-10-30,INV0069188,DST001,SP003,OUT00093,BV014,30,10000,0.0537,16110,300000,283890,6000,180000
2026-10-14,INV0069189,DST001,SP004,OUT00094,SN008,6,9500,0.0063,359,57000,56641,5600,33600
2026-10-09,INV0069190,DST001,SP001,OUT00096,BV014,12,10000,0.0033,396,120000,119604,6000,72000
2026-10-17,INV0069191,DST001,SP002,OUT00097,SN005,6,9500,0.0086,490,57000,56510,5600,33600
2026-10-17,INV0069191,DST001,SP002,OUT00097,BV015,6,10000,0.0481,2886,60000,57114,6100,36600
2026-10-15,INV0069192,DST001,SP003,OUT00098,PC006,6,15000,0.0283,2547,90000,87453,8700,52200
2026-10-15,INV0069192,DST001,SP003,OUT00098,SN005,18,9500,0.0455,7780,171000,163220,5600,100800
2026-10-31,INV0069193,DST001,SP004,OUT00099,SN004,18,9500,0.0,0,171000,171000,5700,102600
2026-10-27,INV0069194,DST001,SP001,OUT00101,PC012,24,6500,0.0677,10561,156000,145439,3800,91200
2026-10-27,INV0069194,DST001,SP001,OUT00101,SN005,12,9500,0.075,8550,114000,105450,5600,67200
2026-10-07,INV0069195,DST001,SP002,OUT00102,SN013,36,8000,0.0505,14544,288000,273456,4700,169200
2026-10-17,INV0069196,DST001,SP004,OUT00104,SN012,12,8500,0.054,5508,102000,96492,5000,60000
2026-10-17,INV0069196,DST001,SP004,OUT00104,SN014,18,10000,0.0377,6786,180000,173214,5900,106200
2026-10-15,INV0069197,DST001,SP001,OUT00106,SN007,24,9500,0.047,10716,228000,217284,5700,136800
2026-10-15,INV0069197,DST001,SP001,OUT00106,BV004,12,8000,0.0112,1075,96000,94925,4900,58800
2026-10-10,INV0069198,DST001,SP002,OUT00107,BV012,36,9000,0.0703,22777,324000,301223,5500,198000
2026-10-10,INV0069198,DST001,SP002,OUT00107,SN010,24,10500,0.0343,8644,252000,243356,6300,151200
2026-10-10,INV0069198,DST001,SP002,OUT00107,SN002,48,9000,0.0383,16546,432000,415454,5400,259200
2026-10-30,INV0069199,DST001,SP003,OUT00108,BV006,12,9500,0.0144,1642,114000,112358,5800,69600
2026-10-30,INV0069199,DST001,SP003,OUT00108,SN001,30,9000,0.0266,7182,270000,262818,5300,159000
2026-10-30,INV0069199,DST001,SP003,OUT00108,SN010,30,10500,0.0433,13640,315000,301360,6300,189000
2026-10-04,INV0069200,DST001,SP004,OUT00109,BV003,24,8000,0.0392,7526,192000,184474,4900,117600
2026-10-14,INV0069201,DST001,SP005,OUT00110,BV011,6,9000,0.0363,1960,54000,52040,5500,33000
2026-10-28,INV0069202,DST001,SP002,OUT00112,PC005,12,25000,0.018,5400,300000,294600,14800,177600
2026-10-31,INV0069203,DST001,SP004,OUT00114,SN015,24,10500,0.034,8568,252000,243432,6300,151200
2026-10-25,INV0069204,DST001,SP005,OUT00115,BV001,24,7500,0.023,4140,180000,175860,4600,110400
2026-10-25,INV0069204,DST001,SP005,OUT00115,PC003,36,23000,0.0129,10681,828000,817319,13700,493200
2026-10-15,INV0069205,DST001,SP001,OUT00116,PC002,12,22000,0.0541,14282,264000,249718,13200,158400
2026-10-15,INV0069205,DST001,SP001,OUT00116,PC009,24,19000,0.0445,20292,456000,435708,11200,268800
2026-10-31,INV0069206,DST001,SP002,OUT00117,PC010,108,22000,0.0978,232373,2376000,2143627,13000,1404000
2026-10-31,INV0069206,DST001,SP002,OUT00117,BV002,66,7500,0.0956,47322,495000,447678,4700,310200
2026-10-04,INV0069207,DST001,SP003,OUT00118,SN012,18,8500,0.0147,2249,153000,150751,5000,90000
2026-10-26,INV0069208,DST001,SP004,OUT00119,PC005,36,25000,0.0658,59220,900000,840780,14800,532800
2026-10-26,INV0069208,DST001,SP004,OUT00119,BV003,36,8000,0.036,10368,288000,277632,4900,176400
2026-10-11,INV0069209,DST001,SP005,OUT00120,SN010,42,10500,0.0705,31090,441000,409910,6300,264600
2026-10-11,INV0069209,DST001,SP005,OUT00120,PC011,36,6500,0.0615,14391,234000,219609,3700,133200
2026-10-11,INV0069210,DST001,SP001,OUT00121,PC011,24,6500,0.1106,17254,156000,138746,3700,88800
2026-10-11,INV0069210,DST001,SP001,OUT00121,PC006,30,15000,0.0982,44190,450000,405810,8700,261000
2026-10-24,INV0069211,DST001,SP002,OUT00122,SN004,12,9500,0.0319,3637,114000,110363,5700,68400
2026-10-24,INV0069211,DST001,SP002,OUT00122,PC001,24,22000,0.0665,35112,528000,492888,13000,312000
2026-10-27,INV0069212,DST001,SP003,OUT00123,PC011,12,6500,0.0736,5741,78000,72259,3700,44400
2026-10-26,INV0069213,DST001,SP001,OUT00126,PC014,24,18000,0.0423,18274,432000,413726,10500,252000
2026-10-12,INV0069214,DST001,SP002,OUT00127,PC015,24,18500,0.0457,20291,444000,423709,10800,259200
2026-10-12,INV0069214,DST001,SP002,OUT00127,BV008,12,10000,0.0459,5508,120000,114492,6000,72000
2026-10-18,INV0069215,DST001,SP003,OUT00128,PC004,24,24000,0.0336,19354,576000,556646,14300,343200
2026-10-22,INV0069216,DST001,SP004,OUT00129,SN013,60,8000,0.088,42240,480000,437760,4700,282000
2026-10-22,INV0069216,DST001,SP004,OUT00129,PC007,42,17000,0.0523,37342,714000,676658,9900,415800
2026-10-12,INV0069217,DST001,SP005,OUT00130,BV013,30,9500,0.0629,17926,285000,267074,5800,174000
2026-10-04,INV0069218,DST001,SP001,OUT00131,BV013,96,9500,0.1063,96946,912000,815054,5800,556800
2026-10-04,INV0069219,DST001,SP002,OUT00132,PC003,24,23000,0.074,40848,552000,511152,13700,328800
2026-10-04,INV0069219,DST001,SP002,OUT00132,BV010,12,11000,0.0559,7379,132000,124621,6700,80400
2026-10-22,INV0069220,DST001,SP003,OUT00133,SN003,18,9500,0.0166,2839,171000,168161,5600,100800
2026-10-22,INV0069220,DST001,SP003,OUT00133,SN013,12,8000,0.0136,1306,96000,94694,4700,56400
2026-10-27,INV0069221,DST001,SP005,OUT00135,PC005,30,25000,0.0094,7050,750000,742950,14800,444000
2026-10-27,INV0069221,DST001,SP005,OUT00135,BV013,24,9500,0.033,7524,228000,220476,5800,139200
2026-10-19,INV0069222,DST001,SP001,OUT00136,PC015,18,18500,0.0452,15052,333000,317948,10800,194400
2026-10-12,INV0069223,DST001,SP003,OUT00138,BV014,6,10000,0.0418,2508,60000,57492,6000,36000
2026-10-08,INV0069224,DST001,SP004,OUT00139,SN006,12,10000,0.0083,996,120000,119004,6000,72000
2026-10-08,INV0069225,DST001,SP005,OUT00140,PC002,36,22000,0.1067,84506,792000,707494,13200,475200
2026-10-08,INV0069225,DST001,SP005,OUT00140,BV002,126,7500,0.1153,108958,945000,836042,4700,592200
2026-10-27,INV0069226,DST001,SP001,OUT00141,SN010,18,10500,0.0488,9223,189000,179777,6300,113400
2026-10-12,INV0069227,DST001,SP002,OUT00142,PC002,72,22000,0.0652,103277,1584000,1480723,13200,950400
2026-10-12,INV0069227,DST001,SP002,OUT00142,SN003,24,9500,0.0977,22276,228000,205724,5600,134400
2026-10-01,INV0069228,DST001,SP003,OUT00143,SN009,24,11000,0.0212,5597,264000,258403,6500,156000
2026-10-10,INV0069229,DST001,SP004,OUT00144,BV002,24,7500,0.0191,3438,180000,176562,4700,112800
2026-10-10,INV0069229,DST001,SP004,OUT00144,BV001,24,7500,0.0096,1728,180000,178272,4600,110400
2026-10-14,INV0069230,DST001,SP005,OUT00145,SN014,12,10000,0.0499,5988,120000,114012,5900,70800
2026-10-14,INV0069230,DST001,SP005,OUT00145,BV002,24,7500,0.0779,14022,180000,165978,4700,112800
2026-10-14,INV0069230,DST001,SP005,OUT00145,BV008,24,10000,0.076,18240,240000,221760,6000,144000
2026-10-19,INV0069231,DST001,SP001,OUT00146,PC008,48,16000,0.1067,81946,768000,686054,9300,446400
2026-10-19,INV0069231,DST001,SP001,OUT00146,PC015,90,18500,0.0961,160006,1665000,1504994,10800,972000
2026-10-06,INV0069232,DST001,SP002,OUT00147,BV006,24,9500,0.0219,4993,228000,223007,5800,139200
2026-10-11,INV0069233,DST001,SP003,OUT00148,SN002,12,9000,0.0372,4018,108000,103982,5400,64800
2026-10-11,INV0069233,DST001,SP003,OUT00148,BV006,24,9500,0.0318,7250,228000,220750,5800,139200
2026-10-22,INV0069234,DST001,SP004,OUT00149,SN013,36,8000,0.1185,34128,288000,253872,4700,169200
2026-10-22,INV0069234,DST001,SP004,OUT00149,SN014,36,10000,0.0801,28836,360000,331164,5900,212400
2026-10-01,INV0069235,DST001,SP001,OUT00151,SN007,18,9500,0.0251,4292,171000,166708,5700,102600
2026-10-03,INV0069236,DST001,SP002,OUT00152,SN006,24,10000,0.0267,6408,240000,233592,6000,144000
2026-10-12,INV0069237,DST001,SP003,OUT00153,SN005,108,9500,0.1033,105986,1026000,920014,5600,604800
2026-10-06,INV0069238,DST001,SP004,OUT00154,BV002,36,7500,0.0396,10692,270000,259308,4700,169200
2026-10-28,INV0069239,DST001,SP005,OUT00155,BV015,42,10000,0.1199,50358,420000,369642,6100,256200
2026-10-27,INV0069240,DST001,SP001,OUT00156,PC015,18,18500,0.0087,2897,333000,330103,10800,194400
2026-10-27,INV0069240,DST001,SP001,OUT00156,SN006,12,10000,0.0229,2748,120000,117252,6000,72000
2026-10-27,INV0069240,DST001,SP001,OUT00156,PC014,12,18000,0.0025,540,216000,215460,10500,126000
2026-10-25,INV0069241,DST001,SP002,OUT00157,SN006,150,10000,0.0852,127800,1500000,1372200,6000,900000
2026-10-06,INV0069242,DST001,SP003,OUT00158,BV006,108,9500,0.129,132354,1026000,893646,5800,626400
2026-10-06,INV0069243,DST001,SP004,OUT00159,BV013,12,9500,0.068,7752,114000,106248,5800,69600
2026-10-06,INV0069243,DST001,SP004,OUT00159,PC002,36,22000,0.0486,38491,792000,753509,13200,475200
2026-10-24,INV0069244,DST001,SP005,OUT00160,SN005,18,9500,0.0136,2326,171000,168674,5600,100800
2026-10-24,INV0069244,DST001,SP005,OUT00160,BV008,18,10000,0.0482,8676,180000,171324,6000,108000
2026-10-13,INV0069245,DST001,SP001,OUT00161,SN012,24,8500,0.0609,12424,204000,191576,5000,120000
2026-10-10,INV0069246,DST001,SP002,OUT00162,BV010,24,11000,0.0702,18533,264000,245467,6700,160800
2026-10-10,INV0069246,DST001,SP002,OUT00162,SN004,18,9500,0.075,12825,171000,158175,5700,102600
2026-10-01,INV0069247,DST001,SP003,OUT00163,SN003,18,9500,0.0403,6891,171000,164109,5600,100800
2026-10-01,INV0069247,DST001,SP003,OUT00163,BV011,12,9000,0.0336,3629,108000,104371,5500,66000
2026-10-11,INV0069248,DST001,SP004,OUT00164,BV013,18,9500,0.0226,3865,171000,167135,5800,104400
2026-10-11,INV0069248,DST001,SP004,OUT00164,SN011,12,8500,0.0229,2336,102000,99664,5000,60000
2026-10-21,INV0069249,DST001,SP001,OUT00166,BV012,30,9000,0.0512,13824,270000,256176,5500,165000
2026-10-01,INV0069250,DST001,SP003,OUT00168,BV001,18,7500,0.0206,2781,135000,132219,4600,82800
2026-10-11,INV0069251,DST001,SP001,OUT00171,BV006,132,9500,0.0804,100822,1254000,1153178,5800,765600
2026-10-15,INV0069252,DST001,SP002,OUT00172,SN003,6,9500,0.0259,1476,57000,55524,5600,33600
2026-10-31,INV0069253,DST001,SP003,OUT00173,SN003,6,9500,0.0338,1927,57000,55073,5600,33600
2026-10-31,INV0069253,DST001,SP003,OUT00173,SN009,12,11000,0.032,4224,132000,127776,6500,78000
2026-10-29,INV0069254,DST001,SP004,OUT00174,BV006,6,9500,0.0062,353,57000,56647,5800,34800
2026-10-29,INV0069254,DST001,SP004,OUT00174,BV008,18,10000,0.0346,6228,180000,173772,6000,108000
2026-10-20,INV0069255,DST001,SP001,OUT00176,BV001,6,7500,0.0238,1071,45000,43929,4600,27600
2026-10-07,INV0069256,DST001,SP002,OUT00177,SN014,18,10000,0.0008,144,180000,179856,5900,106200
2026-10-14,INV0069257,DST001,SP003,OUT00178,SN015,162,10500,0.1281,217898,1701000,1483102,6300,1020600
2026-10-14,INV0069257,DST001,SP003,OUT00178,PC012,102,6500,0.1223,81085,663000,581915,3800,387600
2026-10-08,INV0069258,DST001,SP004,OUT00179,SN008,12,9500,0.0392,4469,114000,109531,5600,67200
2026-10-08,INV0069258,DST001,SP004,OUT00179,SN011,24,8500,0.016,3264,204000,200736,5000,120000
2026-10-17,INV0069259,DST001,SP005,OUT00180,SN009,54,11000,0.0337,20018,594000,573982,6500,351000
2026-10-12,INV0069260,DST001,SP002,OUT00182,SN001,12,9000,0.0068,734,108000,107266,5300,63600
2026-10-12,INV0069260,DST001,SP002,OUT00182,SN012,24,8500,0.0001,20,204000,203980,5000,120000
2026-10-12,INV0069261,DST001,SP003,OUT00183,BV008,30,10000,0.0484,14520,300000,285480,6000,180000
2026-10-10,INV0069262,DST001,SP005,OUT00185,PC003,156,23000,0.1404,503755,3588000,3084245,13700,2137200
2026-10-10,INV0069262,DST001,SP005,OUT00185,BV001,120,7500,0.134,120600,900000,779400,4600,552000
2026-10-21,INV0069263,DST001,SP001,OUT00186,BV006,12,9500,0.0184,2098,114000,111902,5800,69600
2026-10-21,INV0069263,DST001,SP001,OUT00186,BV012,12,9000,0.0059,637,108000,107363,5500,66000
2026-10-17,INV0069264,DST001,SP002,OUT00187,BV013,66,9500,0.0828,51916,627000,575084,5800,382800
2026-10-17,INV0069264,DST001,SP002,OUT00187,PC003,138,23000,0.0885,280899,3174000,2893101,13700,1890600
2026-10-31,INV0069265,DST001,SP004,OUT00189,BV004,24,8000,0.0325,6240,192000,185760,4900,117600
2026-10-31,INV0069265,DST001,SP004,OUT00189,PC005,24,25000,0.0676,40560,600000,559440,14800,355200
2026-10-27,INV0069266,DST001,SP005,OUT00190,SN015,6,10500,0.0302,1903,63000,61097,6300,37800
2026-10-27,INV0069266,DST001,SP005,OUT00190,BV002,18,7500,0.0053,716,135000,134284,4700,84600
2026-10-22,INV0069267,DST001,SP001,OUT00191,SN008,24,9500,0.0684,15595,228000,212405,5600,134400
