Date,InvoiceID,DistributorID,SalespersonID,OutletID,ProductID,Quantity,UnitPrice,DiscountPct,DiscountAmount,GrossSales,NetSales,UnitCOGS,TotalCOGS
2025-10-15,INV0029580,DST001,SP002,OUT00127,PC014,12,18000,0.0203,4385,216000,211615,10500,126000
2025-10-01,INV0029581,DST001,SP003,OUT00128,BV012,12,9000,0.0298,3218,108000,104782,5500,66000
2025-10-01,INV0029581,DST001,SP003,OUT00128,PC011,6,6500,0.0224,874,39000,38126,3700,22200
2025-10-02,INV0029582,DST001,SP004,OUT00129,PC011,48,6500,0.1121,34975,312000,277025,3700,177600
2025-10-02,INV0029582,DST001,SP004,OUT00129,BV005,42,8500,0.0872,31130,357000,325870,5100,214200
2025-10-12,INV0029583,DST001,SP001,OUT00131,SN013,144,8000,0.0953,109786,1152000,1042214,4700,676800
2025-10-12,INV0029583,DST001,SP001,OUT00131,PC013,150,7000,0.118,123900,1050000,926100,4000,600000
2025-10-22,INV0029584,DST001,SP003,OUT00133,BV008,6,10000,0.0018,108,60000,59892,6000,36000
2025-10-22,INV0029584,DST001,SP003,OUT00133,SN002,12,9000,0.0057,616,108000,107384,5400,64800
2025-10-03,INV0029585,DST001,SP004,OUT00134,PC012,36,6500,0.0657,15374,234000,218626,3800,136800
2025-10-03,INV0029585,DST001,SP004,OUT00134,BV012,36,9000,0.0642,20801,324000,303199,5500,198000
2025-10-03,INV0029586,DST001,SP005,OUT00135,BV003,24,8000,0.0389,7469,192000,184531,4900,117600
2025-10-03,INV0029586,DST001,SP005,OUT00135,PC008,12,16000,0.0152,2918,192000,189082,9300,111600
2025-10-16,INV0029587,DST001,SP001,OUT00136,PC009,24,19000,0.078,35568,456000,420432,11200,268800
2025-10-03,INV0029588,DST001,SP002,OUT00137,SN014,60,10000,0.0928,55680,600000,544320,5900,354000
2025-10-03,INV0029588,DST001,SP002,OUT00137,SN003,84,9500,0.1228,97994,798000,700006,5600,470400
2025-10-10,INV0029589,DST001,SP003,OUT00138,PC001,18,22000,0.0036,1426,396000,394574,13000,234000
2025-10-06,INV0029590,DST001,SP004,OUT00139,SN014,24,10000,0.0218,5232,240000,234768,5900,141600
2025-10-11,INV0029591,DST001,SP005,OUT00140,BV012,90,9000,0.1201,97281,810000,712719,5500,495000
2025-10-25,INV0029592,DST001,SP002,OUT00142,BV014,42,10000,0.1113,46746,420000,373254,6000,252000
2025-10-08,INV0029593,DST001,SP003,OUT00143,BV005,12,8500,0.0527,5375,102000,96625,5100,61200
2025-10-08,INV0029594,DST001,SP004,OUT00144,SN007,12,9500,0.0309,3523,114000,110477,5700,68400
2025-10-25,INV0029595,DST001,SP005,OUT00145,PC002,36,22000,0.0601,47599,792000,744401,13200,475200
2025-10-03,INV0029596,DST001,SP003,OUT00148,PC003,24,23000,0.0072,3974,552000,548026,13700,328800
2025-10-03,INV0029596,DST001,SP003,OUT00148,SN014,18,10000,0.0197,3546,180000,176454,5900,106200
2025-10-15,INV0029597,DST001,SP004,OUT00149,BV008,24,10000,0.0936,22464,240000,217536,6000,144000
2025-10-15,INV0029597,DST001,SP004,OUT00149,SN009,36,11000,0.0943,37343,396000,358657,6500,234000
2025-10-15,INV0029597,DST001,SP004,OUT00149,SN007,24,9500,0.0757,17260,228000,210740,5700,136800
2025-10-08,INV0029598,DST001,SP001,OUT00151,SN008,6,9500,0.0247,1408,57000,55592,5600,33600
2025-10-08,INV0029598,DST001,SP001,OUT00151,BV007,18,10000,0.0217,3906,180000,176094,6100,109800
2025-10-08,INV0029598,DST001,SP001,OUT00151,SN005,6,9500,0.0088,502,57000,56498,5600,33600
2025-10-30,INV0029599,DST001,SP002,OUT00152,PC011,18,6500,0.0423,4949,117000,112051,3700,66600
2025-10-30,INV0029599,DST001,SP002,OUT00152,BV011,12,9000,0.0037,400,108000,107600,5500,66000
2025-10-06,INV0029600,DST001,SP003,OUT00153,PC003,72,23000,0.0949,157154,1656000,1498846,13700,986400
2025-10-06,INV0029600,DST001,SP003,OUT00153,PC015,48,18500,0.1266,112421,888000,775579,10800,518400
2025-10-17,INV0029601,DST001,SP004,OUT00154,SN012,30,8500,0.0328,8364,255000,246636,5000,150000
2025-10-12,INV0029602,DST001,SP005,OUT00155,PC014,24,18000,0.0742,32054,432000,399946,10500,252000
2025-10-12,INV0029602,DST001,SP005,OUT00155,PC004,36,24000,0.1088,94003,864000,769997,14300,514800
2025-10-09,INV0029603,DST001,SP001,OUT00156,BV001,12,7500,0.005,450,90000,89550,4600,55200
2025-10-09,INV0029603,DST001,SP001,OUT00156,SN004,24,9500,0.0455,10374,228000,217626,5700,136800
2025-10-09,INV0029603,DST001,SP001,OUT00156,PC005,18,25000,0.0174,7830,450000,442170,14800,266400
2025-10-12,INV0029604,DST001,SP002,OUT00157,BV001,108,7500,0.1411,114291,810000,695709,4600,496800
2025-10-12,INV0029604,DST001,SP002,OUT00157,BV005,186,8500,0.0903,142764,1581000,1438236,5100,948600
2025-10-09,INV0029605,DST001,SP003,OUT00158,SN007,54,9500,0.0918,47093,513000,465907,5700,307800
2025-10-17,INV0029606,DST001,SP005,OUT00160,SN015,24,10500,0.0267,6728,252000,245272,6300,151200
2025-10-17,INV0029606,DST001,SP005,OUT00160,BV014,12,10000,0.039,4680,120000,115320,6000,72000
2025-10-08,INV0029607,DST001,SP001,OUT00161,SN002,42,9000,0.0399,15082,378000,362918,5400,226800
2025-10-03,INV0029608,DST001,SP002,OUT00162,PC011,18,6500,0.06,7020,117000,109980,3700,66600
2025-10-03,INV0029608,DST001,SP002,OUT00162,BV006,12,9500,0.0309,3523,114000,110477,5800,69600
2025-10-21,INV0029609,DST001,SP003,OUT00163,PC011,24,6500,0.0243,3791,156000,152209,3700,88800
2025-10-05,INV0029610,DST001,SP004,OUT00164,BV007,12,10000,0.041,4920,120000,115080,6100,73200
2025-10-05,INV0029610,DST001,SP004,OUT00164,PC004,6,24000,0.0144,2074,144000,141926,14300,85800
2025-10-12,INV0029611,DST001,SP005,OUT00165,BV010,18,11000,0.079,15642,198000,182358,6700,120600
2025-10-03,INV0029612,DST001,SP002,OUT00167,SN012,24,8500,0.0722,14729,204000,189271,5000,120000
2025-10-03,INV0029612,DST001,SP002,OUT00167,BV002,24,7500,0.0357,6426,180000,173574,4700,112800
2025-10-13,INV0029613,DST001,SP003,OUT00168,SN014,30,10000,0.027,8100,300000,291900,5900,177000
2025-10-13,INV0029613,DST001,SP003,OUT00168,PC008,24,16000,0.037,14208,384000,369792,9300,223200
2025-10-27,INV0029614,DST001,SP005,OUT00170,BV015,30,10000,0.0325,9750,300000,290250,6100,183000
2025-10-27,INV0029614,DST001,SP005,OUT00170,SN003,30,9500,0.0485,13822,285000,271178,5600,168000
2025-10-20,INV0029615,DST001,SP001,OUT00171,SN004,198,9500,0.1352,254311,1881000,1626689,5700,1128600
2025-10-20,INV0029615,DST001,SP001,OUT00171,SN014,90,10000,0.1069,96210,900000,803790,5900,531000
2025-10-05,INV0029616,DST001,SP002,OUT00172,BV009,6,9000,0.0191,1031,54000,52969,5300,31800
2025-10-27,INV0029617,DST001,SP003,OUT00173,BV006,30,9500,0.0342,9747,285000,275253,5800,174000
2025-10-27,INV0029617,DST001,SP003,OUT00173,BV009,36,9000,0.0495,16038,324000,307962,5300,190800
2025-10-04,INV0029618,DST001,SP004,OUT00174,SN001,18,9000,0.0208,3370,162000,158630,5300,95400
2025-10-18,INV0029619,DST001,SP001,OUT00176,BV011,18,9000,0.0057,923,162000,161077,5500,99000
2025-10-18,INV0029619,DST001,SP001,OUT00176,BV003,12,8000,0.0017,163,96000,95837,4900,58800
2025-10-18,INV0029619,DST001,SP001,OUT00176,BV005,12,8500,0.0281,2866,102000,99134,5100,61200
2025-10-22,INV0029620,DST001,SP002,OUT00177,PC002,12,22000,0.0056,1478,264000,262522,13200,158400
2025-10-25,INV0029621,DST001,SP003,OUT00178,PC013,144,7000,0.1259,126907,1008000,881093,4000,576000
2025-10-25,INV0029621,DST001,SP003,OUT00178,BV001,72,7500,0.1457,78678,540000,461322,4600,331200
2025-10-13,INV0029622,DST001,SP004,OUT00179,BV014,12,10000,0.0167,2004,120000,117996,6000,72000
2025-10-10,INV0029623,DST001,SP005,OUT00180,BV013,42,9500,0.0333,13287,399000,385713,5800,243600
2025-10-31,INV0029624,DST001,SP002,OUT00182,SN013,12,8000,0.0309,2966,96000,93034,4700,56400
2025-10-31,INV0029624,DST001,SP002,OUT00182,BV012,12,9000,0.0009,97,108000,107903,5500,66000
2025-10-02,INV0029625,DST001,SP003,OUT00183,BV001,24,7500,0.0454,8172,180000,171828,4600,110400
2025-10-17,INV0029626,DST001,SP004,OUT00184,SN005,66,9500,0.1194,74864,627000,552136,5600,369600
2025-10-01,INV0029627,DST001,SP005,OUT00185,BV013,132,9500,0.1116,139946,1254000,1114054,5800,765600
2025-10-01,INV0029627,DST001,SP005,OUT00185,BV011,54,9000,0.1079,52439,486000,433561,5500,297000
