Date,InvoiceID,DistributorID,SalespersonID,OutletID,ProductID,Quantity,UnitPrice,DiscountPct,DiscountAmount,GrossSales,NetSales,UnitCOGS,TotalCOGS
2025-01-02,INV0000034,DST001,SP005,OUT00045,PC004,36,24000,0.0723,62467,864000,801533,14300,514800
2025-01-02,INV0000034,DST001,SP005,OUT00045,SN009,36,11000,0.0685,27126,396000,368874,6500,234000
2025-01-08,INV0000035,DST001,SP001,OUT00046,BV002,12,7500,0.0303,2727,90000,87273,4700,56400
2025-01-08,INV0000035,DST001,SP001,OUT00046,SN009,24,11000,0.0021,554,264000,263446,6500,156000
2025-01-08,INV0000035,DST001,SP001,OUT00046,BV014,12,10000,0.0487,5844,120000,114156,6000,72000
2025-01-25,INV0000036,DST001,SP003,OUT00048,BV013,6,9500,0.0394,2246,57000,54754,5800,34800
2025-01-25,INV0000036,DST001,SP003,OUT00048,SN001,30,9000,0.0373,10071,270000,259929,5300,159000
2025-01-17,INV0000037,DST001,SP004,OUT00049,PC004,6,24000,0.0395,5688,144000,138312,14300,85800
2025-01-08,INV0000038,DST001,SP005,OUT00050,BV014,18,10000,0.0774,13932,180000,166068,6000,108000
2025-01-17,INV0000039,DST001,SP001,OUT00051,SN009,24,11000,0.0416,10982,264000,253018,6500,156000
2025-01-17,INV0000039,DST001,SP001,OUT00051,SN003,6,9500,0.0036,205,57000,56795,5600,33600
2025-01-31,INV0000040,DST001,SP002,OUT00052,SN005,24,9500,0.0522,11902,228000,216098,5600,134400
2025-01-10,INV0000041,DST001,SP005,OUT00055,PC012,12,6500,0.0332,2590,78000,75410,3800,45600
2025-01-01,INV0000042,DST001,SP002,OUT00057,BV006,126,9500,0.15,179550,1197000,1017450,5800,730800
2025-01-01,INV0000042,DST001,SP002,OUT00057,BV007,126,10000,0.1498,188748,1260000,1071252,6100,768600
2025-01-15,INV0000043,DST001,SP003,OUT00058,BV001,60,7500,0.0966,43470,450000,406530,4600,276000
2025-01-18,INV0000044,DST001,SP004,OUT00059,BV013,42,9500,0.0947,37785,399000,361215,5800,243600
2025-01-15,INV0000045,DST001,SP005,OUT00060,SN008,24,9500,0.0696,15869,228000,212131,5600,134400
2025-01-15,INV0000046,DST001,SP001,OUT00061,SN010,30,10500,0.037,11655,315000,303345,6300,189000
2025-01-15,INV0000046,DST001,SP001,OUT00061,PC012,12,6500,0.0152,1186,78000,76814,3800,45600
2025-01-13,INV0000047,DST001,SP002,OUT00062,SN006,18,10000,0.078,14040,180000,165960,6000,108000
2025-01-13,INV0000047,DST001,SP002,OUT00062,BV003,18,8000,0.0364,5242,144000,138758,4900,88200
2025-01-01,INV0000048,DST001,SP003,OUT00063,SN002,12,9000,0.0173,1868,108000,106132,5400,64800
2025-01-01,INV0000048,DST001,SP003,OUT00063,BV006,6,9500,0.0387,2206,57000,54794,5800,34800
2025-01-22,INV0000049,DST001,SP004,OUT00064,SN014,30,10000,0.0374,11220,300000,288780,5900,177000
2025-01-22,INV0000049,DST001,SP004,OUT00064,SN013,24,8000,0.0401,7699,192000,184301,4700,112800
2025-01-17,INV0000050,DST001,SP005,OUT00065,PC008,6,16000,0.0454,4358,96000,91642,9300,55800
2025-01-03,INV0000051,DST001,SP001,OUT00066,BV012,18,9000,0.0134,2171,162000,159829,5500,99000
2025-01-02,INV0000052,DST001,SP002,OUT00067,BV001,6,7500,0.0092,414,45000,44586,4600,27600
2025-01-02,INV0000052,DST001,SP002,OUT00067,SN010,12,10500,0.0385,4851,126000,121149,6300,75600
2025-01-27,INV0000053,DST001,SP003,OUT00068,SN004,30,9500,0.0259,7382,285000,277618,5700,171000
2025-01-27,INV0000053,DST001,SP003,OUT00068,SN008,12,9500,0.0016,182,114000,113818,5600,67200
2025-01-01,INV0000054,DST001,SP004,OUT00069,BV015,6,10000,0.0352,2112,60000,57888,6100,36600
2025-01-01,INV0000054,DST001,SP004,OUT00069,BV013,18,9500,0.0469,8020,171000,162980,5800,104400
2025-01-01,INV0000054,DST001,SP004,OUT00069,SN001,6,9000,0.035,1890,54000,52110,5300,31800
2025-01-20,INV0000055,DST001,SP005,OUT00070,SN013,18,8000,0.0342,4925,144000,139075,4700,84600
2025-01-08,INV0000056,DST001,SP002,OUT00072,SN004,24,9500,0.0178,4058,228000,223942,5700,136800
2025-01-08,INV0000056,DST001,SP002,OUT00072,SN001,24,9000,0.0366,7906,216000,208094,5300,127200
2025-01-04,INV0000057,DST001,SP003,OUT00073,SN010,18,10500,0.0227,4290,189000,184710,6300,113400
2025-01-04,INV0000057,DST001,SP003,OUT00073,BV002,24,7500,0.0398,7164,180000,172836,4700,112800
2025-01-04,INV0000057,DST001,SP003,OUT00073,BV015,6,10000,0.0439,2634,60000,57366,6100,36600
2025-01-20,INV0000058,DST001,SP005,OUT00075,PC011,180,6500,0.1144,133848,1170000,1036152,3700,666000
2025-01-30,INV0000059,DST001,SP002,OUT00077,BV011,18,9000,0.0623,10093,162000,151907,5500,99000
2025-01-20,INV0000060,DST001,SP003,OUT00078,BV013,150,9500,0.1393,198502,1425000,1226498,5800,870000
2025-01-20,INV0000060,DST001,SP003,OUT00078,SN011,144,8500,0.1224,149818,1224000,1074182,5000,720000
2025-01-23,INV0000061,DST001,SP004,OUT00079,BV011,6,9000,0.032,1728,54000,52272,5500,33000
2025-01-23,INV0000061,DST001,SP004,OUT00079,BV003,12,8000,0.0226,2170,96000,93830,4900,58800
2025-01-05,INV0000062,DST001,SP005,OUT00080,PC012,30,6500,0.0498,9711,195000,185289,3800,114000
2025-01-01,INV0000063,DST001,SP001,OUT00081,PC012,12,6500,0.0415,3237,78000,74763,3800,45600
2025-01-27,INV0000064,DST001,SP002,OUT00082,BV005,30,8500,0.0306,7803,255000,247197,5100,153000
2025-01-30,INV0000065,DST001,SP004,OUT00084,SN005,12,9500,0.0205,2337,114000,111663,5600,67200
2025-01-30,INV0000065,DST001,SP004,OUT00084,BV003,30,8000,0.0165,3960,240000,236040,4900,147000
2025-01-30,INV0000065,DST001,SP004,OUT00084,SN011,12,8500,0.0068,694,102000,101306,5000,60000
2025-01-30,INV0000066,DST001,SP005,OUT00085,SN006,30,10000,0.054,16200,300000,283800,6000,180000
2025-01-05,INV0000067,DST001,SP001,OUT00086,SN006,72,10000,0.1048,75456,720000,644544,6000,432000
2025-01-05,INV0000067,DST001,SP001,OUT00086,SN013,84,8000,0.11,73920,672000,598080,4700,394800
2025-01-11,INV0000068,DST001,SP003,OUT00088,SN008,24,9500,0.0889,20269,228000,207731,5600,134400
2025-01-11,INV0000068,DST001,SP003,OUT00088,SN010,36,10500,0.0989,37384,378000,340616,6300,226800
2025-01-11,INV0000069,DST001,SP004,OUT00089,BV003,18,8000,0.0112,1613,144000,142387,4900,88200
2025-01-11,INV0000069,DST001,SP004,OUT00089,BV006,12,9500,0.0384,4378,114000,109622,5800,69600
2025-01-07,INV0000070,DST001,SP001,OUT00091,PC005,18,25000,0.0012,540,450000,449460,14800,266400
2025-01-07,INV0000070,DST001,SP001,OUT00091,PC004,12,24000,0.0296,8525,288000,279475,14300,171600
2025-01-22,INV0000071,DST001,SP002,OUT00092,BV007,126,10000,0.1366,172116,1260000,1087884,6100,768600
2025-01-25,INV0000072,DST001,SP004,OUT00094,BV013,18,9500,0.0009,154,171000,170846,5800,104400
2025-01-25,INV0000072,DST001,SP004,OUT00094,BV003,24,8000,0.0318,6106,192000,185894,4900,117600
2025-01-23,INV0000073,DST001,SP005,OUT00095,BV004,18,8000,0.0067,965,144000,143035,4900,88200
2025-01-23,INV0000073,DST001,SP005,OUT00095,PC010,6,22000,0.0133,1756,132000,130244,13000,78000
2025-01-23,INV0000073,DST001,SP005,OUT00095,BV015,12,10000,0.0291,3492,120000,116508,6100,73200
2025-01-06,INV0000074,DST001,SP001,OUT00096,BV007,18,10000,0.0246,4428,180000,175572,6100,109800
2025-01-06,INV0000074,DST001,SP001,OUT00096,BV006,24,9500,0.0228,5198,228000,222802,5800,139200
2025-01-15,INV0000075,DST001,SP002,OUT00097,PC001,24,22000,0.0157,8290,528000,519710,13000,312000
2025-01-15,INV0000075,DST001,SP002,OUT00097,SN006,6,10000,0.014,840,60000,59160,6000,36000
2025-01-16,INV0000076,DST001,SP003,OUT00098,PC012,24,6500,0.0345,5382,156000,150618,3800,91200
2025-01-13,INV0000077,DST001,SP004,OUT00099,BV002,6,7500,0.0441,1984,45000,43016,4700,28200
2025-01-13,INV0000077,DST001,SP004,OUT00099,SN012,12,8500,0.017,1734,102000,100266,5000,60000
2025-01-02,INV0000078,DST001,SP005,OUT00100,PC009,6,19000,0.0456,5198,114000,108802,11200,67200
2025-01-03,INV0000079,DST001,SP001,OUT00101,PC006,12,15000,0.0346,6228,180000,173772,8700,104400
2025-01-03,INV0000079,DST001,SP001,OUT00101,PC014,6,18000,0.0654,7063,108000,100937,10500,63000
2025-01-22,INV0000080,DST001,SP004,OUT00104,SN010,42,10500,0.0786,34663,441000,406337,6300,264600
2025-01-22,INV0000080,DST001,SP004,OUT00104,SN009,42,11000,0.072,33264,462000,428736,6500,273000
2025-01-14,INV0000081,DST001,SP001,OUT00106,PC006,18,15000,0.0315,8505,270000,261495,8700,156600
2025-01-14,INV0000081,DST001,SP001,OUT00106,BV004,30,8000,0.0391,9384,240000,230616,4900,147000
2025-01-28,INV0000082,DST001,SP002,OUT00107,PC011,30,6500,0.0766,14937,195000,180063,3700,111000
2025-01-28,INV0000082,DST001,SP002,OUT00107,SN008,42,9500,0.0666,26573,399000,372427,5600,235200
2025-01-21,INV0000083,DST001,SP003,OUT00108,BV001,30,7500,0.0425,9562,225000,215438,4600,138000
2025-01-21,INV0000083,DST001,SP003,OUT00108,SN011,18,8500,0.0107,1637,153000,151363,5000,90000
2025-01-17,INV0000084,DST001,SP001,OUT00111,BV004,24,8000,0.0546,10483,192000,181517,4900,117600
2025-01-04,INV0000085,DST001,SP002,OUT00112,BV002,12,7500,0.0164,1476,90000,88524,4700,56400
2025-01-04,INV0000085,DST001,SP002,OUT00112,SN014,18,10000,0.0428,7704,180000,172296,5900,106200
2025-01-16,INV0000086,DST001,SP003,OUT00113,BV002,6,7500,0.0126,567,45000,44433,4700,28200
2025-01-16,INV0000086,DST001,SP003,OUT00113,BV005,6,8500,0.012,612,51000,50388,5100,30600
2025-01-21,INV0000087,DST001,SP004,OUT00114,BV008,12,10000,0.0287,3444,120000,116556,6000,72000
2025-01-21,INV0000087,DST001,SP004,OUT00114,SN015,24,10500,0.0333,8392,252000,243608,6300,151200
2025-01-14,INV0000088,DST001,SP005,OUT00115,SN015,36,10500,0.011,4158,378000,373842,6300,226800
2025-01-14,INV0000088,DST001,SP005,OUT00115,BV011,30,9000,0.0065,1755,270000,268245,5500,165000
2025-01-12,INV0000089,DST001,SP001,OUT00116,SN013,12,8000,0.074,7104,96000,88896,4700,56400
2025-01-28,INV0000090,DST001,SP002,OUT00117,BV007,120,10000,0.1093,131160,1200000,1068840,6100,732000
2025-01-28,INV0000090,DST001,SP002,OUT00117,BV006,126,9500,0.1382,165425,1197000,1031575,5800,730800
2025-01-26,INV0000091,DST001,SP003,OUT00118,SN002,12,9000,0.0167,1804,108000,106196,5400,64800
2025-01-17,INV0000092,DST001,SP004,OUT00119,PC006,24,15000,0.0439,15804,360000,344196,8700,208800
2025-01-17,INV0000092,DST001,SP004,OUT00119,SN002,24,9000,0.0302,6523,216000,209477,5400,129600
2025-01-13,INV0000093,DST001,SP005,OUT00120,BV002,48,7500,0.1052,37872,360000,322128,4700,225600
2025-01-18,INV0000094,DST001,SP002,OUT00122,BV007,24,10000,0.045,10800,240000,229200,6100,146400
2025-01-01,INV0000095,DST001,SP003,OUT00123,PC001,12,22000,0.0701,18506,264000,245494,13000,156000
2025-01-28,INV0000096,DST001,SP004,OUT00124,BV006,18,9500,0.0369,6310,171000,164690,5800,104400
2025-01-07,INV0000097,DST001,SP005,OUT00125,PC002,12,22000,0.0445,11748,264000,252252,13200,158400
2025-01-07,INV0000097,DST001,SP005,OUT00125,PC001,6,22000,0.0747,9860,132000,122140,13000,78000
2025-01-09,INV0000098,DST001,SP001,OUT00126,SN012,24,8500,0.0381,7772,204000,196228,5000,120000
2025-01-09,INV0000098,DST001,SP001,OUT00126,PC009,18,19000,0.0528,18058,342000,323942,11200,201600
2025-01-07,INV0000099,DST001,SP003,OUT00128,PC015,6,18500,0.0483,5361,111000,105639,10800,64800
2025-01-02,INV0000100,DST001,SP004,OUT00129,BV002,54,7500,0.1103,44672,405000,360328,4700,253800
2025-01-18,INV0000101,DST001,SP005,OUT00130,PC011,42,6500,0.0657,17936,273000,255064,3700,155400
2025-01-18,INV0000101,DST001,SP005,OUT00130,BV006,30,9500,0.0698,19893,285000,265107,5800,174000
2025-01-10,INV0000102,DST001,SP001,OUT00131,SN012,54,8500,0.1066,48929,459000,410071,5000,270000
2025-01-10,INV0000102,DST001,SP001,OUT00131,SN015,144,10500,0.1012,153014,1512000,1358986,6300,907200
2025-01-28,INV0000103,DST001,SP002,OUT00132,SN004,24,9500,0.055,12540,228000,215460,5700,136800
2025-01-16,INV0000104,DST001,SP003,OUT00133,BV002,18,7500,0.0263,3550,135000,131450,4700,84600
2025-01-16,INV0000104,DST001,SP003,OUT00133,SN006,24,10000,0.0054,1296,240000,238704,6000,144000
2025-01-03,INV0000105,DST001,SP004,OUT00134,BV003,18,8000,0.0374,5386,144000,138614,4900,88200
2025-01-03,INV0000105,DST001,SP004,OUT00134,SN015,24,10500,0.0726,18295,252000,233705,6300,151200
2025-01-29,INV0000106,DST001,SP005,OUT00135,BV008,6,10000,0.0162,972,60000,59028,6000,36000
2025-01-29,INV0000106,DST001,SP005,OUT00135,SN014,30,10000,0.0408,12240,300000,287760,5900,177000
2025-01-29,INV0000106,DST001,SP005,OUT00135,BV014,30,10000,0.0344,10320,300000,289680,6000,180000
2025-01-22,INV0000107,DST001,SP001,OUT00136,PC013,12,7000,0.0721,6056,84000,77944,4000,48000
2025-01-22,INV0000107,DST001,SP001,OUT00136,PC011,24,6500,0.032,4992,156000,151008,3700,88800
2025-01-09,INV0000108,DST001,SP002,OUT00137,SN003,132,9500,0.135,169290,1254000,1084710,5600,739200
2025-01-03,INV0000109,DST001,SP003,OUT00138,SN010,18,10500,0.0136,2570,189000,186430,6300,113400
2025-01-08,INV0000110,DST001,SP004,OUT00139,BV009,36,9000,0.0221,7160,324000,316840,5300,190800
2025-01-05,INV0000111,DST001,SP005,OUT00140,BV014,90,10000,0.15,135000,900000,765000,6000,540000
2025-01-05,INV0000111,DST001,SP005,OUT00140,BV009,126,9000,0.0902,102287,1134000,1031713,5300,667800
2025-01-25,INV0000112,DST001,SP001,OUT00141,PC014,12,18000,0.0058,1253,216000,214747,10500,126000
2025-01-31,INV0000113,DST001,SP002,OUT00142,PC007,60,17000,0.1018,103836,1020000,916164,9900,594000
2025-01-31,INV0000113,DST001,SP002,OUT00142,PC008,24,16000,0.0919,35290,384000,348710,9300,223200
2025-01-31,INV0000113,DST001,SP002,OUT00142,SN001,54,9000,0.1102,53557,486000,432443,5300,286200
2025-01-07,INV0000114,DST001,SP003,OUT00143,SN013,18,8000,0.0613,8827,144000,135173,4700,84600
2025-01-31,INV0000115,DST001,SP004,OUT00144,BV010,12,11000,0.0329,4343,132000,127657,6700,80400
2025-01-13,INV0000116,DST001,SP005,OUT00145,PC008,42,16000,0.0744,49997,672000,622003,9300,390600
2025-01-13,INV0000116,DST001,SP005,OUT00145,SN013,24,8000,0.0382,7334,192000,184666,4700,112800
2025-01-01,INV0000117,DST001,SP001,OUT00146,PC015,108,18500,0.1409,281518,1998000,1716482,10800,1166400
2025-01-01,INV0000117,DST001,SP001,OUT00146,SN005,132,9500,0.1041,130541,1254000,1123459,5600,739200
2025-01-31,INV0000118,DST001,SP002,OUT00147,BV003,30,8000,0.0521,12504,240000,227496,4900,147000
2025-01-31,INV0000118,DST001,SP002,OUT00147,PC005,12,25000,0.0606,18180,300000,281820,14800,177600
2025-01-09,INV0000119,DST001,SP003,OUT00148,SN004,6,9500,0.016,912,57000,56088,5700,34200
2025-01-09,INV0000119,DST001,SP003,OUT00148,SN001,6,9000,0.0032,173,54000,53827,5300,31800
2025-01-01,INV0000120,DST001,SP004,OUT00149,BV003,18,8000,0.1058,15235,144000,128765,4900,88200
2025-01-01,INV0000120,DST001,SP004,OUT00149,SN001,54,9000,0.0598,29063,486000,456937,5300,286200
2025-01-17,INV0000121,DST001,SP005,OUT00150,SN010,24,10500,0.01,2520,252000,249480,6300,151200
2025-01-17,INV0000121,DST001,SP005,OUT00150,SN006,12,10000,0.029,3480,120000,116520,6000,72000
2025-01-07,INV0000122,DST001,SP001,OUT00151,BV002,24,7500,0.0431,7758,180000,172242,4700,112800
2025-01-07,INV0000122,DST001,SP001,OUT00151,BV001,24,7500,0.0168,3024,180000,176976,4600,110400
2025-01-21,INV0000123,DST001,SP002,OUT00152,SN006,6,10000,0.0208,1248,60000,58752,6000,36000
2025-01-21,INV0000123,DST001,SP002,OUT00152,BV009,6,9000,0.0159,859,54000,53141,5300,31800
2025-01-03,INV0000124,DST001,SP004,OUT00154,BV011,24,9000,0.0799,17258,216000,198742,5500,132000
2025-01-02,INV0000125,DST001,SP005,OUT00155,PC008,42,16000,0.1159,77885,672000,594115,9300,390600
2025-01-02,INV0000125,DST001,SP005,OUT00155,BV002,36,7500,0.0766,20682,270000,249318,4700,169200
2025-01-22,INV0000126,DST001,SP001,OUT00156,SN006,30,10000,0.0456,13680,300000,286320,6000,180000
2025-01-22,INV0000126,DST001,SP001,OUT00156,SN012,18,8500,0.0306,4682,153000,148318,5000,90000
2025-01-13,INV0000127,DST001,SP002,OUT00157,BV015,120,10000,0.0826,99120,1200000,1100880,6100,732000
2025-01-05,INV0000128,DST001,SP004,OUT00159,BV013,24,9500,0.0316,7205,228000,220795,5800,139200
2025-01-16,INV0000129,DST001,SP001,OUT00161,SN002,36,9000,0.0437,14159,324000,309841,5400,194400
2025-01-28,INV0000130,DST001,SP003,OUT00163,BV008,18,10000,0.0366,6588,180000,173412,6000,108000
2025-01-16,INV0000131,DST001,SP005,OUT00165,BV009,12,9000,0.0604,6523,108000,101477,5300,63600
2025-01-13,INV0000132,DST001,SP001,OUT00166,BV006,60,9500,0.0753,42921,570000,527079,5800,348000
2025-01-13,INV0000132,DST001,SP001,OUT00166,PC013,42,7000,0.1156,33986,294000,260014,4000,168000
2025-01-29,INV0000133,DST001,SP002,OUT00167,BV008,12,10000,0.0737,8844,120000,111156,6000,72000
2025-01-29,INV0000133,DST001,SP002,OUT00167,SN001,24,9000,0.0451,9742,216000,206258,5300,127200
2025-01-08,INV0000134,DST001,SP004,OUT00169,SN008,18,9500,0.0493,8430,171000,162570,5600,100800
2025-01-16,INV0000135,DST001,SP005,OUT00170,BV002,24,7500,0.01,1800,180000,178200,4700,112800
2025-01-07,INV0000136,DST001,SP001,OUT00171,BV014,210,10000,0.1006,211260,2100000,1888740,6000,1260000
2025-01-28,INV0000137,DST001,SP002,OUT00172,BV008,6,10000,0.0121,726,60000,59274,6000,36000
2025-01-28,INV0000137,DST001,SP002,OUT00172,SN001,24,9000,0.0049,1058,216000,214942,5300,127200
2025-01-22,INV0000138,DST001,SP003,OUT00173,SN009,18,11000,0.032,6336,198000,191664,6500,117000
2025-01-21,INV0000139,DST001,SP005,OUT00175,SN009,30,11000,0.0792,26136,330000,303864,6500,195000
2025-01-11,INV0000140,DST001,SP001,OUT00176,SN007,24,9500,0.0307,7000,228000,221000,5700,136800
2025-01-11,INV0000140,DST001,SP001,OUT00176,PC012,6,6500,0.0183,714,39000,38286,3800,22800
2025-01-11,INV0000140,DST001,SP001,OUT00176,PC004,18,24000,0.031,13392,432000,418608,14300,257400
2025-01-04,INV0000141,DST001,SP002,OUT00177,SN003,12,9500,0.0245,2793,114000,111207,5600,67200
2025-01-28,INV0000142,DST001,SP004,OUT00179,BV002,18,7500,0.0268,3618,135000,131382,4700,84600
2025-01-06,INV0000143,DST001,SP005,OUT00180,PC005,24,25000,0.0755,45300,600000,554700,14800,355200
2025-01-06,INV0000143,DST001,SP005,OUT00180,BV006,48,9500,0.0747,34063,456000,421937,5800,278400
2025-01-26,INV0000144,DST001,SP001,OUT00181,PC004,18,24000,0.0029,1253,432000,430747,14300,257400
2025-01-26,INV0000144,DST001,SP001,OUT00181,SN012,6,8500,0.0466,2377,51000,48623,5000,30000
2025-01-08,INV0000145,DST001,SP001,OUT00186,PC013,18,7000,0.0124,1562,126000,124438,4000,72000
2025-01-08,INV0000145,DST001,SP001,OUT00186,PC012,18,6500,0.0495,5792,117000,111208,3800,68400
